StartDate,EndDate,Consent_Q1,Consent_Q2,Donation1_SELF,Donation1_HELP,Donation1_JUSTICE,Donation1_EDUCATION,Donation1_ANIMALS,Donation1_NATURE,Donation1_ART,Donation1_SCIENCE,Donation2_SELF,Donation2_HELP,Donation2_JUSTICE,Donation2_EDUCATION,Donation2_ANIMALS,Donation2_NATURE,Donation2_ART,Donation2_SCIENCE,Taste_Possibility,GoodTaste_Def,BadTaste_Def,NoTaste_Justification,GoodTaste_Example,BadTaste_Example,Domains_Distinction1_Beer,Domains_Distinction1_Car,Domains_Distinction1_Clothing,Domains_Distinction1_ComicBooks,Domains_Distinction1_Food,Domains_Distinction1_GraphicDesign,Domains_Distinction1_InteriorDesign,Domains_Distinction1_Jewelry,Domains_Distinction1_Literature,Domains_Distinction1_Marijuana,Domains_Distinction1_Movies,Domains_Distinction1_Music,Domains_Distinction1_Paintings,Domains_Distinction1_Sculpture,Domains_Distinction1_Sports,Domains_Distinction1_TVshows,Domains_Distinction1_Videogames,Domains_Distinction1_Wine,Domains_Distinction1_Wrestling,Domains_Distinction2_Beer,Domains_Distinction2_Car,Domains_Distinction2_Clothing,Domains_Distinction2_Comicbooks,Domains_Distinction2_Food,Domains_Distinction2_GraphicDesign,Domains_Distinction2_InteriorDesign,Domains_Distinction2_Jewelry,Domains_Distinction2_Literature,Domains_Distinction2_Marijuana,Domains_Distinction2_Movies,Domains_Distinction2_Music,Domains_Distinction2_Paintings,Domains_Distinction2_Sculpture,Domains_Distinction2_Sports,Domains_Distinction2_TVshows,Domains_Distinction2_Videogames,Domains_Distinction2_Wine,Domains_Distinction2_Wrestling,Importance_Beer,Importance_Car,Importance_Clothing,Importance_Comicbooks,Importance_Food,Importance_GraphicDesign,Importance_InteriorDesign,Importance_Jewelry,Importance_Literature,Importance_Marijuana,Importance_Movies,Importance_Music,Importance_Paintings,Importance_Sculpture,Importance_Sports,Importance_TVshows,Importance_Videogames,Importance_Wine,Importance_Wrestling,CHECK1,Improvement,Improve_Possible,Improve_Impossible,Preferences_Beethoven,Preferences_MileyCirus,Preferences_CitizenKane,Preferences_Marvel,Preferences_Cognac,Preferences_JackDaniel,Preferences_Busts,Preferences_Eiffel,CHECK2,Knowledge_Beer,Knowledge_Car,Knowledge_Clothing,Knowledge_Comicbooks,Knowledge_Food,Knowledge_GraphicDesign,Knowledge_InteriorDesign,Knowledge_Jewelry,Knowledge_Literature,Knowledge_Marijuana,Knowledge_Movies,Knowledge_Music,Knowledge_Paintings,Knowledge_Sculpture,Knowledge_Sports,Knowledge_TVshows,Knowledge_Videogames,Knowledge_Wine,Knowledge_Wrestling,IRL_Q1,IRL_Q2_HELP,IRL_Q2_JUSTICE,IRL_Q2_SCIENCE,IRL_Q2_ART,IRL_Q2_NATURE,IRL_Q2_EDUCATION,IRL_Q2_ANIMALS,BM_General_1,BM_General_2,BM_General_3,BM_General_4,BM_General_5,BM_General_6,BM_General_7,BM_General_8,BM_General_9,BM_General_10,CHECK3,CHECK4,DPES_1,DPES_2,DPES_3,DPES_4,DPES_5,DPES_6,DPES_7,DPES_8,DPES_9,DPES_10,DPES_11,DPES_12,DPES_13,DPES_14,DPES_15,DPES_16,DPES_17,DPES_18,DPES_19,DPES_20,DPES_21,DPES_22,DPES_23,DPES_24,DPES_25,DPES_26,DPES_27,DPES_28,DPES_29,DPES_30,DPES_31,DPES_32,DPES_33,DPES_34,DPES_35,DPES_36,DPES_37,DPES_38,Gratitude_1,Gratitude_2,Gratitude_3,Gratitude_4,Gratitude_5,Gratitude_6,Age,Gender,Gender_3_TEXT,NativeLanguage,Country1,Country2,Student,Profession,EducationLevel,EducationLevel_Coded,EducationLevel_3_TEXT,EducationLevel_4_TEXT,EducationLevel_5_TEXT,EducationLevel_6_TEXT,ParentEducation,ParentEducation_Coded,ParentEducation_3_TEXT,ParentEducation_4_TEXT,ParentEducation_5_TEXT,ParentEducation_6_TEXT,Political,Art_1,Art_2,Art_3,Art_4,Art_5,Code
2021-02-01 17:15:22,2021-02-01 17:43:23,YES,YES,75,10,5,5,5,0,0,0,,,,,,,,,YES,In general good taste is enjoying aesthetically or aurally appealing art according to the standards of society in general. When I think about it sadly it means a person that has similar tastes to mine. Since I'm the judge of what's good or bad.,"Bad taste is enjoying aesthetically or aurally unappealing art according to the standards of society in general. For most people, their own standards are the bar, not society as a whole.",,She has experienced a lot in art & is very classy in general. She's very decerning.,"She tends to just like what's popular. She's only familiar with popular music, film, etc & never watches or listens to anything off the beaten path.",,,,,,,,,,,,,,,,,,,,2,-3,3,0,1,2,3,1,2,-3,2,2,2,2,-2,0,1,2,-3,3,0,4,0,3,3,0,4,3,0,3,3,4,3,0,2,0,2,0,0,YES,They need to expand their horizons. The more art they experience the better.,,2,-2,2,-2,2,0,0,-2,2,3,4,4,2,4,1,1,3,4,2,5,5,2,1,5,4,6,2,4,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",,Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),3,3,1,3,2,2,3,5,5,5,1,5,4,6,4,6,6,6,5,5,5,3,6,7,5,7,6,6,5,4,5,7,6,6,7,7,7,6,7,6,4,7,5,5,5,7,5,4,7,7,7,6,1,6,7,2,45,A man,,English,United States,United States,No,Project Manager,College or university degree. In which field?,4,,Business Management,,,,,,,,,5,1,0,0,1,1,I have received my code.
2021-02-01 17:25:55,2021-02-01 17:43:46,YES,YES,,,,,,,,,80,10,0,0,0,10,0,0,YES,it is about appreciation. noticing the same things. finding enjoyment and/or intellectual stimulation ,i think theyre usually stupid. bad taste isnt about disagreement. disagreeing and liking different things is one thing. this isnt that.,,"they like the same qualities in things i do. when they dont, i respect their position. it isnt just about agreement. its about taking things i wouldnt say i like and introducing them to me in a way where i see them more favorably.",they had bad reasons for choosing things. or reasons i thought were puerile. there was little variation or willingness to experiment. closed-minded  ,,,,,,,,,,,,,,,,,,,,0,-2,2,1,3,2,1,-1,3,1,3,2,3,2,2,2,-1,3,2,4,0,6,0,6,6,4,6,1,0,6,3,6,0,1,4,6,2,1,0,YES,exposure to new things. having a good palette for food/drinks requires tasting experience. but tastes can and do change when introduced to new things ,,1,-1,1,-2,0,-2,0,0,2,3,2,4,1,2,3,1,3,3,3,5,4,2,1,2,6,4,4,3,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",,,2,3,5,2,2,3,2,4,4,4,1,5,6,2,2,5,3,6,4,5,5,2,5,5,5,3,5,2,3,5,4,1,2,4,6,5,5,3,6,6,5,5,4,4,1,7,4,6,5,5,6,3,3,3,6,5,29,A man,,english ,usa,usa,No,disabled/unemployed,College or university degree. In which field?,4,,sociology,,,,,,,,,1,1,1,0,0,1,I have received my code.
2021-02-01 17:21:59,2021-02-01 17:43:58,YES,YES,60,10,10,10,0,10,0,0,,,,,,,,,YES,"They appreciate things like the writing style, colors and shades, and the way they work together. They don't often go for the gaudy or obvious but appreciate the subtleties of art.  ","People who go for things that are often overdone, very bold, or gaudy. Those who gravitate toward things that appeal to our more base instincts, such as demeaning jokes or bathroom humor. ",,Stacey has good taste. She enjoys novels that have interesting plots. Her home is decorated in a pleasing manner where colors and textures work well together. And the fact that she loves my poetry doesn't hurt. ,Richard prefers to watch programs that are heavy on graphic violence or slapstick over programs that are more plot-heavy. He also gravitates for a lot of bold colors that seem to try to compete in overwhelming each other. ,,,,,,,,,,,,,,,,,,,,1,-1,2,1,0,2,2,2,2,-3,2,2,2,2,-3,2,0,2,0,3,0,5,4,3,6,5,4,6,0,5,4,5,5,0,5,3,5,3,0,YES,"I think when people learn to see things differently and are open to exposure to new things it can affect their taste. Once people get used to the deeper and more subtle, they start to see how gaudy some of the things they used to like are.",,2,-2,2,-1,2,0,0,0,2,1,0,3,2,5,6,3,1,5,1,4,5,5,4,1,4,1,4,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),,5,5,1,4,2,2,5,4,4,3,1,5,2,1,1,2,2,1,2,2,1,1,2,2,3,4,7,3,5,2,4,4,4,4,7,7,6,7,7,2,1,2,4,1,6,5,2,7,2,6,4,3,5,5,4,4,62,A woman,,English,USA,USA,No,unemployed graphic artist,Some college or university...       In which field?,3,history,,,,,,,,,,1,1,1,1,0,0,I have received my code.
2021-02-01 17:32:12,2021-02-01 17:48:05,YES,YES,100,0,0,0,0,0,0,0,,,,,,,,,YES,It means that the things that they like are acceptable to me. That I either I like those things myself or that I can see why they would like said thing. ,"It means that I do not like said thing or that I can not see why a person would like it. I would also say something is in bad taste due to its content like if it was racist, sexist, homophobic, etc. ",,"A friend of mine has very good taste in clothes. They wear things that fit their body and style, and they look great. ","I had a friend who was not a lot of media that was very crude and offensive. That influenced his personality, and it made hm unpleasant to be around. ",,,,,,,,,,,,,,,,,,,,1,-3,3,2,1,2,3,2,3,0,3,2,0,2,0,2,2,2,0,3,0,5,3,5,4,5,5,6,3,4,4,5,4,1,4,3,3,0,0,YES,They can watch/listen and learn about things outside of their point of view.  They can look outside of the normal media and discover new things. ,,0,-2,0,0,0,0,-2,-2,2,0,0,5,3,4,2,5,5,5,0,4,5,3,2,3,4,4,0,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,Ones that promote science and knowledge (e.g. by funding research or promoting popular science events),,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),,3,3,1,4,4,4,2,4,4,4,1,5,4,3,7,4,5,6,5,5,5,4,5,5,5,4,5,4,4,4,4,6,5,6,7,5,5,5,6,3,4,4,4,1,4,5,3,5,6,6,6,6,2,7,6,2,40,A woman,,English,USA,USA,No,Freelancer,Some college or university...       In which field?,3,General,,,,,,,,,,1,1,0,0,0,1,I have received my code.
2021-02-01 17:32:19,2021-02-01 17:49:39,YES,YES,,,,,,,,,100,0,0,0,0,0,0,0,YES,I believe it just means that their taste is comparable to my own,I believe this means that someone's taste is very different than my own,,My wife who has comparable taste to my ownm,My brother who is an arrogant asshole ,0,0,3,0,2,-1,0,0,3,2,3,3,2,1,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,4,2,3,2,0,5,2,2,3,6,3,2,1,3,2,2,5,2,2,0,YES,Research and learning,,2,-3,2,0,1,2,1,1,2,3,3,2,4,5,0,0,2,4,6,5,4,2,1,0,5,5,2,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),Ones that promote science and knowledge (e.g. by funding research or promoting popular science events),,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),,1,1,5,1,1,1,1,1,2,2,1,5,2,1,2,3,4,5,3,3,3,5,6,5,6,6,5,5,2,2,3,6,4,3,5,5,3,5,2,3,4,4,5,5,3,4,2,5,4,3,5,5,3,4,5,4,32,A man,,English,America,Usa,No,Store manager,High school,2,,,,,,,,,,,1,1,1,1,1,2,I have received my code.
2021-02-01 17:35:20,2021-02-01 17:49:43,YES,YES,,,,,,,,,0,25,25,0,50,0,0,0,YES,I think of someone being cultured. I think it is someone who does not pick loud or common attire and behaves in an appropriate manner. ,I think of someone who is loud common uncouth tacky or crass. I think of tacky attire and loud colors not bold but loud colors. ,,"I have family members who have poor taste. They wear tacky attire, select loud colors of manicures, makeup, and accessories. ","I have close friends who select muted, neutral, classic attire, They do not behave in a loud common way. I would call their tastes refined. ",,,,,,,,,,,,,,,,,,,,0,-3,3,0,2,2,3,3,2,-3,2,2,2,2,0,2,0,3,-3,2,0,5,0,5,3,5,4,5,0,3,5,5,5,0,3,2,4,0,0,YES,I think a person can learn to appreciate and improve their tastes through exposure. ,,2,-3,3,0,2,0,2,1,2,3,0,3,0,5,4,5,4,5,0,5,5,5,3,1,3,0,3,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,"Ones that promote art and culture (e.g. by funding artists, exhibition, concerts, art festivals, restoring works of art)",,Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),4,4,1,1,1,3,1,4,4,4,1,5,5,5,6,6,6,7,6,7,7,5,7,7,7,6,7,6,6,4,6,7,6,5,7,6,6,6,6,4,4,6,5,4,5,5,5,4,5,6,6,7,1,7,6,6,48,A woman,,English,United States,United States ,No,Small Business Owner /Parter,"Graduate degree, Masters. In which field?",5,,,Science,,,,,,,,7,1,2,1,0,2,I have received my code.
2021-02-01 17:33:38,2021-02-01 17:50:20,YES,YES,,,,,,,,,100,0,0,0,0,0,0,0,YES,Harmony in choices - appreciates things that are non-violent or judging of an entire subset of humans,"Raunchy choices and/or a big member of the ""see me"" group who seem to make choices only for attention and no other reason",,"Calm, low-key person who owns or appreciates things with a color palette that can call up positive emotions","Owns or appreciate things the rise up negative, hateful emotions",0,-3,3,1,0,3,3,3,0,-3,2,3,3,2,1,2,1,0,-3,,,,,,,,,,,,,,,,,,,,0,0,5,0,3,5,5,5,3,0,3,3,4,1,0,3,4,0,0,0,YES,Exposure to multiple styles and forms of art.  Getting out of a genre to see what else is being offered,,-1,-1,0,0,0,0,0,-1,2,1,0,1,0,1,0,1,0,2,1,1,2,1,0,3,1,0,0,0,Yes,,,,,,Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),4,3,1,5,2,5,2,5,5,5,1,5,4,3,2,3,3,3,3,2,2,2,3,4,3,3,2,1,6,3,6,6,5,2,5,3,6,5,5,6,5,6,1,6,3,5,3,1,5,4,5,4,3,6,3,1,60,A woman,,English,USA,USA,No,Semi-retired,College or university degree. In which field?,4,,Religion,,,,,,,,,2,0,0,1,0,0,I have received my code.
2021-02-01 17:23:03,2021-02-01 17:50:54,YES,YES,,,,,,,,,100,0,0,0,0,0,0,0,YES,"Their preference for artistic things is of high quality. This can mean their taste is well informed, or adventurous, or particularly refined.","Their taste is uneducated, or has a propensity to things that are poorly made. This can also mean a tendency toward to more boring or basic.",,They have researched their opinions thoroughly and have a deep knowledge of the subject. Their personality also tends to be dynamic which helps inform a unique perspective.,"They are basic, unadventurous, and ill informed. They tend to like what appeals to the lowest common denominator.",3,0,1,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,,,,,,,,,,,,,,,,,,,,6,0,2,6,6,4,3,0,6,0,6,6,4,0,4,4,6,0,6,0,YES,By better educating themselves. This can be through general life experience but especially by learning more about the subject at hand.,,0,0,2,0,0,-2,0,-3,2,6,0,2,6,6,2,0,0,5,0,4,6,3,2,6,4,6,0,6,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",,Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),5,4,2,3,2,2,3,5,5,5,1,5,5,3,7,4,4,4,5,2,5,2,5,4,6,5,6,5,4,2,1,5,5,5,7,5,6,5,5,7,2,2,7,7,6,5,4,7,5,7,5,4,2,5,4,4,38,A man,,English,United States,United States,No,Brewer,College or university degree. In which field?,4,,Communications,,,,,,,,,1,1,1,0,1,1,I have received my code.
2021-02-01 17:23:08,2021-02-01 17:53:23,YES,YES,,,,,,,,,79,3,3,3,3,3,3,3,YES,"Usually I think of someone with good taste is one who has put some thought into what type of art, music or entertainment they spend their time with. They are more selective. They have reasons for liking what they like. They also put more effort into discovering these things. ","Essentially the opposite of my above answer. Little to no effort is put into discovering art, music or entertainment. Whatever is served up on commercial radio or broadcast tv is fine. Will watch because ""it's on"" and that's enough for them.",,"A coworker of mine has good taste, I think. He consumes a little of everything he has access to -- including commercial radio and broadcast tv -- but then spends his time diving deeper into things he finds more challenging or interesting or fun. He has a long list of favorites and recommendations.",A different coworker than mentioned above. He listens to whatever songs are playing on pop radio during his drive to and from work. Watches whatever shows are on tv when he's sitting in front of it.  Not discerning at all. Top 40 and reality TV. And lots of sports.,,,,,,,,,,,,,,,,,,,,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,4,1,5,4,5,4,4,4,4,4,4,5,4,4,1,5,4,4,1,0,YES,"Discovery and repetition. Basically putting the effort in to find something new and see where it might lead them. Watch some subtitled films, go to an art museum, listen to some college radio. Write down the names of artists or works that moved you in some way and find out what else they have done or who they have worked with. Keep going.",,0,0,0,0,0,0,0,0,2,5,1,3,2,5,4,2,1,4,2,5,5,4,2,5,5,3,3,1,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),,"Ones that promote art and culture (e.g. by funding artists, exhibition, concerts, art festivals, restoring works of art)","Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",,,2,2,2,1,1,3,2,4,4,4,1,5,5,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,5,5,5,4,5,7,6,6,5,5,7,6,6,6,7,5,6,6,5,6,6,6,7,2,6,6,4,42,A man,,English,United States,United States,No,IT Support/Developer,College or university degree. In which field?,4,,Mass Comm; Env Sci,,,,,,,,,2,1,1,1,2,2,I have received my code.
2021-02-01 17:37:38,2021-02-01 17:54:39,YES,YES,100,0,0,0,0,0,0,0,,,,,,,,,YES,"It means that they know what is good, in style, good quality, has an eye for art or design and knows the difference between expensive and quality items. ","It means they do not have a clue about what looks good, what is quality, what is in style, is desirable. Usually they like gaudy and tacky things that may be expensive but horrible looking. ",,"Christiano Ronaldo.  The way he dresses and carries himself.  His hairstyle and level of fitness.  His homes, yachts, vehicles and watches are all classy and clean looking.  ","Yes, the Tiger King.   Dresses like a 80s wrestlers meets Ru-Paul.  Has a horrible hairstyle and drives around in redneck cars with huge chrome rims and underbody led lights. Just awful. ",2,-3,3,-3,3,3,3,3,3,1,2,3,3,3,3,0,-3,3,-3,,,,,,,,,,,,,,,,,,,,0,1,6,0,6,6,6,6,5,0,5,6,5,5,6,4,0,1,0,0,YES,"By having a desire to learn more about the subject they lack taste in. By reading, watching videos, talking to people and tasting/sampling the items. ",,2,-2,0,1,0,-3,1,-3,2,0,4,4,0,5,3,0,4,4,0,5,5,3,0,1,4,2,2,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,,,Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),4,4,1,5,5,5,5,5,5,5,1,5,6,4,7,7,5,7,6,7,4,7,7,7,6,5,6,4,5,3,2,7,5,5,4,3,5,5,5,7,5,6,4,7,7,7,7,5,7,4,7,7,1,5,7,1,47,A man,,English,United States,United States,No,Scientist,Some college or university...       In which field?,3,Biology,,,,,,,,,,5,0,1,0,0,0,I have received my code.
2021-02-01 17:40:51,2021-02-01 17:54:46,YES,YES,,,,,,,,,80,0,0,5,5,0,0,10,YES,someone who knows the correct way to talk to people,a person who is not very smart,,my son has good taste he knows how to be gentle and helpful,someone who will go out of there way to be nasty,0,-2,1,-2,2,2,1,2,1,-2,1,2,2,1,1,1,-2,2,-2,,,,,,,,,,,,,,,,,,,,2,0,4,1,3,3,3,5,4,0,4,5,4,3,3,5,2,4,0,0,YES,learning about art enhances your taste,,2,-2,2,-2,0,1,1,2,2,2,0,0,0,4,0,2,2,2,0,3,3,0,0,3,4,0,0,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,"Ones that promote art and culture (e.g. by funding artists, exhibition, concerts, art festivals, restoring works of art)",,,Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),4,4,1,4,4,5,4,4,4,5,1,5,6,5,6,5,4,6,6,6,6,6,6,6,6,5,6,6,4,6,4,7,6,6,6,6,6,5,6,5,1,5,5,4,5,6,5,1,6,6,6,6,1,6,6,1,41,A man,,english,United States,united states,No,insurance sales,College or university degree. In which field?,4,,business,,,,,,,,,1,1,1,0,0,2,I have received my code.
2021-02-01 17:34:22,2021-02-01 17:56:04,YES,YES,,,,,,,,,60,5,5,5,5,5,5,10,YES,If a person sees something that is horrible such as an ugly shirt or thing then I would think they have bad taste.,"It would make me think about what is going on in their head.  I would think less of them because apparently, we think differently.",,If a person believes in buying the most expensive designer item I would think they have good taste because I could not afford what he bought.,My friend has good taste because he only buys the best of everything which makes him outstanding from everyone else.,,,,,,,,,,,,,,,,,,,,1,1,3,2,3,2,2,2,3,2,2,3,2,3,2,2,1,3,3,4,2,5,4,6,4,4,5,5,1,5,6,5,6,5,4,3,6,6,0,YES,Through education and research as to why they should improve their taste.,,2,2,1,1,1,1,1,2,2,4,3,6,4,6,4,4,4,6,3,5,5,4,4,5,4,2,5,6,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,Ones that promote science and knowledge (e.g. by funding research or promoting popular science events),,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),,3,3,2,3,2,3,3,3,4,3,1,5,5,7,6,7,7,6,7,7,6,7,6,6,7,7,6,7,3,7,3,7,6,6,6,6,7,6,7,3,2,7,2,1,3,6,6,6,6,5,7,7,1,7,7,1,57,A man,,English,United States,United States/MI,Yes,,PhD.           In which field?,6,,,,Science,Some college or university...       In which field?,3,Business,,,,6,2,2,1,1,1,I have received my code.
2021-02-01 17:42:52,2021-02-01 17:56:05,YES,YES,,,,,,,,,80,0,0,0,10,0,0,10,YES,"They have taste in the things that are generally regarded by society as ""good"", ""worthy"" or stylish. ","They have tastes in unpopular or trashy things. They like things are are deemed low-class, unworthy or unpopular. ",,I think my mom has good taste. She tends to buy items that are of good quality that she knows will last a while. She will pay more for something due to it's perceived value or durability. ,"I'd say my boyfriend. He buys things only based on utility and low price. To him, most items are just goods that serve a need and they hold no value for him. He regularly shops at discount or dollar stores. He never buys anything with a certain style or appeal.",1,-3,3,0,2,3,3,2,1,-2,2,2,0,0,-1,2,-2,1,-3,,,,,,,,,,,,,,,,,,,,0,0,2,0,4,4,4,1,2,0,3,3,2,0,0,4,0,0,0,0,YES,"By diversifying their experience, exposure and knowledge of certain items. ",,-2,-1,0,1,0,-2,-1,-2,2,0,0,1,0,3,4,2,0,0,0,2,4,2,0,2,4,2,0,0,Yes,,,,"Ones that promote art and culture (e.g. by funding artists, exhibition, concerts, art festivals, restoring works of art)",,,Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),3,3,1,2,3,3,3,3,3,4,1,5,4,5,4,5,5,4,6,6,7,6,7,6,5,5,7,2,5,4,5,6,5,5,6,5,4,4,5,6,2,5,2,2,5,7,4,4,6,1,7,6,1,7,5,2,45,A woman,,English,United States,United States,No,Artist,College or university degree. In which field?,4,,English,,,,,,,,,1,1,0,0,0,1,I have received my code.
